date,forecast_qty_total,forecast_qty_total_lower,forecast_qty_total_upper,sku_id
2025-03-10,1.9375300424406152,1.3938659206019384,2.4818765853341347,47035597416
2025-03-11,1.7857280016203294,1.2345797810929748,2.3234440768384284,47035597416
2025-03-12,1.6339259608000436,1.02871809482439,2.229337232118398,47035597416
2025-03-13,1.4821239199797551,0.9182828797960231,2.0297100232478154,47035597416
2025-03-14,1.3303218791594693,0.794207584869918,1.8626583799019159,47035597416
2025-03-15,1.1785198383391835,0.6397319423616278,1.7969960860967578,47035597416
2025-03-16,1.0267177975188986,0.49756595352480915,1.642180278276537,47035597416
2025-03-17,0.8749157566986092,0.3001580213096233,1.4495279507283039,47035597416
2025-03-18,0.723113715878327,0.16722845012902093,1.2283333238212455,47035597416
2025-03-19,0.5713116750580411,0.0010040800475638184,1.1454952518107664,47035597416
2025-03-20,0.41950963423775534,-0.10919913070938868,0.9773584041169551,47035597416
2025-03-21,0.2677075934174695,-0.3056805016040439,0.8260068587017565,47035597416
2025-03-22,0.11590555259718016,-0.4668240814785215,0.6342464509911757,47035597416
2025-03-23,-0.03589648822310565,-0.5695189754199013,0.5171054451123591,47035597416
2025-03-24,-0.18769852904339146,-0.7221625064450706,0.3933637244980441,47035597416
2025-03-25,-0.33950056986367727,-0.8952866520650077,0.20011593767919073,47035597416
2025-03-26,-0.49130261068396486,-1.0148538965155487,0.09361425022505487,47035597416
2025-03-27,-0.6431046515042507,-1.1972450185208956,-0.0917366880873287,47035597416
2025-03-28,-0.7949066923245347,-1.3601769903193808,-0.2089928566960546,47035597416
2025-03-29,-0.9467087331448205,-1.516060116786224,-0.422505436191672,47035597416
2025-03-30,-1.098510773965108,-1.6202444105487297,-0.5312828846860714,47035597416
2025-03-31,-1.250312814785394,-1.849668721039539,-0.6385430696359302,47035597416
2025-02-11,1.0,0.9999999987270695,1.000000001271585,47035597915
2025-02-12,1.0,0.9999999986710507,1.000000001211247,47035597915
2025-02-13,1.0,0.9999999986880598,1.0000000013214705,47035597915
2025-02-14,1.0,0.9999999986070122,1.0000000012789443,47035597915
2025-02-15,1.0,0.9999999986018717,1.000000001392325,47035597915
2025-02-16,1.0,0.999999998618062,1.0000000013122607,47035597915
2025-02-17,1.0,0.9999999985652022,1.0000000014622383,47035597915
2025-02-18,1.0,0.9999999984445991,1.0000000016497914,47035597915
2025-02-19,1.0,0.9999999985286593,1.0000000016390114,47035597915
2025-02-20,1.0,0.9999999984220573,1.0000000016216393,47035597915
2025-02-21,1.0,0.9999999981836277,1.000000001675824,47035597915
2025-02-22,1.0,0.9999999981771399,1.0000000017563098,47035597915
2025-02-23,1.0,0.9999999979892183,1.0000000018720236,47035597915
2025-02-24,1.0,0.9999999977242273,1.0000000020622726,47035597915
2025-02-25,1.0,0.999999997470599,1.0000000024519766,47035597915
2025-02-26,1.0,0.9999999973728518,1.000000002455492,47035597915
2025-02-27,1.0,0.9999999968871953,1.0000000029688936,47035597915
2025-02-28,1.0,0.9999999965282574,1.000000003355569,47035597915
2025-03-01,1.0,0.9999999961575223,1.0000000035904009,47035597915
2025-03-02,1.0,0.9999999956142277,1.0000000037384418,47035597915
2025-03-03,1.0,0.9999999954323817,1.000000004040403,47035597915
2025-03-04,1.0,0.9999999949909854,1.0000000043524677,47035597915
2025-03-05,1.0,0.9999999947817356,1.0000000051341225,47035597915
2025-03-06,1.0,0.9999999940417773,1.000000005580154,47035597915
2025-03-07,1.0,0.9999999941220475,1.000000005744108,47035597915
2025-03-08,1.0,0.9999999928493382,1.0000000059528547,47035597915
2025-03-09,1.0,0.9999999930281878,1.0000000064450045,47035597915
2025-03-10,1.0,0.9999999923707447,1.000000007071011,47035597915
2025-02-25,11.284010417613029,11.284010417563893,11.28401041766001,47035598475
2025-02-26,11.569646951821744,11.569646951766703,11.569646951875308,47035598475
2025-02-27,11.855283486030457,11.855278409353055,11.855285215940818,47035598475
2025-02-28,12.140920020239172,12.140905311970435,12.140931630704557,47035598475
2025-03-01,12.426556554447885,12.426523155645436,12.42658701674407,47035598475
2025-03-02,12.7121930886566,12.712137865864412,12.71224168821112,47035598475
2025-03-03,12.997829622865313,12.997746765950579,12.997904222716356,47035598475
2025-03-04,13.283466157074027,13.283350512083677,13.283566079031429,47035598475
2025-03-05,13.56910269128274,13.568960761681062,13.569234631545855,47035598475
2025-03-06,13.854739225491459,13.854555820024517,13.854903043501524,47035598475
2025-03-07,14.140375759700172,14.140159441408313,14.140564818275681,47035598475
2025-03-08,14.426012293908885,14.425756397831272,14.426234461227974,47035598475
2025-03-09,14.711648828117601,14.71135254030367,14.711910325237014,47035598475
2025-03-10,14.997285362326314,14.996932096264777,14.997586320310125,47035598475
2025-03-11,15.282921896535028,15.28253109359742,15.283256640574235,47035598475
2025-03-12,15.56855843074374,15.568126445358699,15.568937139076233,47035598475
2025-03-13,15.854194964952457,15.853707082984945,15.854605915572403,47035598475
2025-03-14,16.13983149916117,16.139290986597786,16.140282296193945,47035598475
